,act,act_rel,act_type,chembl_id,dude_id,dude_smiles,name,rdkit_smiles,rdkit_smiles_template,score,subset,uniprot_id,unit
592,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-29.16,actives,P08709,nM
593,110,=,Ki,CHEMBL383382,fa7,CCOc1cc(cc(c1)OC2CCC(CC2)O)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333021,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(OC2CCC(O)CC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-29.15,actives,P08709,nM
594,38,=,Ki,CHEMBL382278,fa7,C#Cc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,332987,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,C#Cc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-29.13,actives,P08709,nM
595,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-28.96,actives,P08709,nM
596,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-28.93,actives,P08709,nM
597,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-28.90,actives,P08709,nM
598,282,=,Ki,CHEMBL196182,fa7,c1ccc2c(c1)cccc2C(=O)N(CCC[n+]3cc[nH]c3)Cc4ccc5ccc(cc5c4)C(=N)N,326153,[H]n1cc[n+](CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCC[n+]3cc[nH]c3)C(=O)c3cccc4ccccc34)cc2c1,-28.87,actives,P08709,nM
599,470,=,Ki,CHEMBL177450,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(c(c3)F)C(=N)N,294203,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)c(F)c1)c1ccc2c(c1)NC(=O)CO2,-28.86,actives,P08709,nM
600,20,=,IC50,CHEMBL341487,fa7,c1cc(ccc1CNC(=O)Cn2c(c(nc(c2=O)NC3CCC3)Cl)c4cc(cc(c4)N)C(=O)O)C(=N)N,216443,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,N=C(N)c1ccc(CNC(=O)Cn2c(-c3cc(N)cc(C(=O)O)c3)c(Cl)nc(NC3CCC3)c2=O)cc1,-28.86,actives,P08709,nM
601,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-28.84,actives,P08709,nM
602,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-28.82,actives,P08709,nM
603,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-28.78,actives,P08709,nM
604,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-28.73,actives,P08709,nM
605,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-28.72,actives,P08709,nM
606,130,=,Ki,CHEMBL199235,fa7,CCOc1cc(cc(c1)C(C(=O)O)Nc2ccc(cc2)C(=N)N)c3ccccc3,333189,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(-c2ccccc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-28.70,actives,P08709,nM
607,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-28.66,actives,P08709,nM
608,480,=,Ki,CHEMBL430990,fa7,c1cc(cc(c1)c2n[nH]nn2)c3cc(cc(c3O)c4cc5cc(ccc5[nH]4)C(=N)N)CC(=O)O,114922,[H]n1nnc(-c2cccc(-c3cc(CC(=O)O)cc(-c4cc5cc(C(=N)N)ccc5n4[H])c3O)c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(-c5nn[nH]n5)c4)c3O)cc2c1,-28.64,actives,P08709,nM
609,13,=,IC50,CHEMBL373187,fa7,CC(CCc1ccccc1)Nc2c(c(nc(c2F)Oc3ccc(cc3C(=O)O)N(C)C)Oc4cccc(c4)C(=N)N)F,326876,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,-28.63,actives,P08709,nM
610,30,=,Ki,CHEMBL122916,fa7,CC(c1ccc(c(c1)C(F)(F)F)N2CCOCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202480,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,-28.60,actives,P08709,nM
611,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-28.58,actives,P08709,nM
612,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-28.58,actives,P08709,nM
613,6.2,=,IC50,CHEMBL371815,fa7,CC[C@@H](C)NC(=O)c1cc(cc(c1)N)c2cnc(c(=O)n2CC(=O)NCc3ccc(cc3C(=O)N)C(=N)N)NC(C)C,319499,[H][C@@](C)(CC)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2C(N)=O)c1,CC[C@@H](C)NC(=O)c1cc(N)cc(-c2cnc(NC(C)C)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2C(N)=O)c1,-28.40,actives,P08709,nM
614,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-28.28,actives,P08709,nM
615,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-28.28,actives,P08709,nM
616,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-28.27,actives,P08709,nM
617,54,=,Ki,CHEMBL206232,fa7,Cc1cccc(c1)NC(=O)Cc2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,341927,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(CC(=O)Nc3cccc(C)c3)c2O)nc2cc(C(=N)N)ccc21,Cc1cccc(NC(=O)Cc2cc(C(CC(=O)O)C(=O)O)cc(-c3nc4cc(C(=N)N)ccc4[nH]3)c2O)c1,-28.25,actives,P08709,nM
618,550,=,Ki,CHEMBL204228,fa7,c1cc(cnc1)c2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,342502,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cccnc3)c2O)nc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cccnc4)c3O)nc2c1,-28.23,actives,P08709,nM
619,36,=,IC50,CHEMBL380534,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339555,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,-28.16,actives,P08709,nM
620,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-28.13,actives,P08709,nM
621,121,=,Ki,CHEMBL197563,fa7,c1ccc2c(c1)cccc2C(=O)N(CCCN3CCOCC3)Cc4ccc5ccc(cc5c4)C(=N)N,326141,N=C(N)c1ccc2ccc(CN(CCCN3CCOCC3)C(=O)c3cccc4ccccc34)cc2c1,N=C(N)c1ccc2ccc(CN(CCCN3CCOCC3)C(=O)c3cccc4ccccc34)cc2c1,-28.12,actives,P08709,nM
622,13,=,Ki,CHEMBL339880,fa7,CC(c1ccc(cc1)NC(=O)C2CCNCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202323,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,-28.05,actives,P08709,nM
623,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-28.04,actives,P08709,nM
624,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-28.03,actives,P08709,nM
625,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-27.89,actives,P08709,nM
626,89,=,IC50,CHEMBL224485,fa7,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)c2ccccc2C(=O)Nc3ccc(cc3)C(=N)N,375399,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,CC(C)CNC(=O)c1ccc(-c2ccccc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,-27.86,actives,P08709,nM
627,48,=,IC50,CHEMBL382572,fa7,Cc1cccc(c1)c2ccc(c(c2)C(=O)O)Oc3c(c(c(c(n3)Oc4cccc(c4)C(=N)N)F)N(C(C)C)C(C)C)F,339299,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,Cc1cccc(-c2ccc(Oc3nc(Oc4cccc(C(=N)N)c4)c(F)c(N(C(C)C)C(C)C)c3F)c(C(=O)O)c2)c1,-27.80,actives,P08709,nM
628,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-27.80,actives,P08709,nM
629,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-27.78,actives,P08709,nM
630,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-27.77,actives,P08709,nM
631,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-27.76,actives,P08709,nM
632,36,=,IC50,CHEMBL380534,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccccc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339555,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccccc3)cc2C(=O)O)c1F)C(C)C,-27.73,actives,P08709,nM
633,13,=,IC50,CHEMBL373187,fa7,CC(CCc1ccccc1)Nc2c(c(nc(c2F)Oc3ccc(cc3C(=O)O)N(C)C)Oc4cccc(c4)C(=N)N)F,326876,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,-27.73,actives,P08709,nM
634,1,=,Ki,CHEMBL382879,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)C(CC(=O)O)C(=O)O,344988,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(-c3cccc([N+](=O)[O-])c3)c2O)cc2cc(C(=N)N)ccc21,N=C(N)c1ccc2[nH]c(-c3cc(C(CC(=O)O)C(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-27.69,actives,P08709,nM
635,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-27.61,actives,P08709,nM
636,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-27.56,actives,P08709,nM
637,54,=,Ki,CHEMBL206232,fa7,Cc1cccc(c1)NC(=O)Cc2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,341927,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(CC(=O)Nc3cccc(C)c3)c2O)nc2cc(C(=N)N)ccc21,Cc1cccc(NC(=O)Cc2cc(C(CC(=O)O)C(=O)O)cc(-c3nc4cc(C(=N)N)ccc4[nH]3)c2O)c1,-27.54,actives,P08709,nM
638,480,=,Ki,CHEMBL430990,fa7,c1cc(cc(c1)c2n[nH]nn2)c3cc(cc(c3O)c4cc5cc(ccc5[nH]4)C(=N)N)CC(=O)O,114922,[H]n1nnc(-c2cccc(-c3cc(CC(=O)O)cc(-c4cc5cc(C(=N)N)ccc5n4[H])c3O)c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc(-c5nn[nH]n5)c4)c3O)cc2c1,-27.54,actives,P08709,nM
639,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-27.42,actives,P08709,nM
640,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-27.25,actives,P08709,nM
641,13,=,Ki,CHEMBL339880,fa7,CC(c1ccc(cc1)NC(=O)C2CCNCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202323,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CCNCC2)cc1,-27.25,actives,P08709,nM
642,190,=,IC50,CHEMBL204858,fa7,CC(C)N(c1c(c(nc(c1F)Oc2ccc(cc2C(=O)O)c3ccncc3)Oc4cccc(c4)C(=N)N)F)C(C)C,339550,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,CC(C)N(c1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(-c3ccncc3)cc2C(=O)O)c1F)C(C)C,-27.24,actives,P08709,nM
643,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-27.17,actives,P08709,nM
644,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-27.14,actives,P08709,nM
645,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-27.09,actives,P08709,nM
646,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-27.07,actives,P08709,nM
